town,county,week_start,Amoxicillin,Coartem,Flagyl,Imodium,ORS,Panadol,Piriton,Septrin,Coartem_baseline,Coartem_ratio,Panadol_baseline,Panadol_ratio,Flagyl_baseline,Flagyl_ratio,ORS_baseline,ORS_ratio,Imodium_baseline,Imodium_ratio,Septrin_baseline,Septrin_ratio,Amoxicillin_baseline,Amoxicillin_ratio,Piriton_baseline,Piriton_ratio,score_malaria,score_gi,score_respiratory,score_composite,alert_level,rainfall_mm,humidity_pct
Vihiga,Vihiga,2023-04-03,102,80,109,80,202,1530,344,285,55.0,1.4545454545454546,504.75,3.0312035661218424,102.0,1.0686274509803921,145.25,1.3907056798623063,66.5,1.2030075187969924,196.75,1.4485387547649302,114.75,0.8888888888888888,446.75,0.7700055959709009,0.622,0.171,0.12,0.31354999999999994,AMBER,146.3,86.8
Vihiga,Vihiga,2023-04-10,62,82,117,104,220,1324,74,203,63.25,1.2964426877470356,856.0,1.5467289719626167,109.75,1.0660592255125285,172.25,1.2772133526850509,73.25,1.4197952218430034,216.75,0.936562860438293,110.5,0.5610859728506787,430.25,0.17199302730970367,0.25,0.191,0.0,0.15435,AMBER,150.1,83.6
Vihiga,Vihiga,2023-04-17,105,68,96,80,194,1499,118,212,70.0,0.9714285714285714,1135.0,1.320704845814978,115.25,0.8329718004338394,198.25,0.978562421185372,82.25,0.9726443768996961,222.5,0.952808988764045,89.75,1.16991643454039,311.25,0.3791164658634538,0.064,0.0,0.042,0.035,GREEN,147.5,85.3
Vihiga,Vihiga,2023-04-24,78,67,86,101,162,1385,69,206,73.25,0.9146757679180887,1404.0,0.9864672364672364,112.5,0.7644444444444445,212.5,0.7623529411764706,84.25,1.198813056379822,241.75,0.8521199586349535,90.0,0.8666666666666667,233.25,0.2958199356913183,0.0,0.046,0.0,0.0161,GREEN,137.5,84.9
Vihiga,Vihiga,2023-05-01,81,78,73,82,178,391,102,171,74.25,1.0505050505050506,1434.5,0.2725688393168351,102.0,0.7156862745098039,194.5,0.9151670951156813,91.25,0.8986301369863013,226.5,0.7549668874172185,86.75,0.9337175792507204,151.25,0.6743801652892562,0.024,0.0,0.0,0.0084,GREEN,122.3,85.4
Vihiga,Vihiga,2023-05-08,68,47,74,68,109,524,99,95,73.75,0.6372881355932203,1149.75,0.4557512502717982,93.0,0.7956989247311828,188.5,0.5782493368700266,91.75,0.7411444141689373,198.0,0.4797979797979798,81.5,0.8343558282208589,90.75,1.0909090909090908,0.0,0.0,0.015,0.0045,GREEN,94.8,83.9
Vihiga,Vihiga,2023-05-15,73,51,89,44,100,363,84,110,65.0,0.7846153846153846,949.75,0.382205843643064,82.25,1.082066869300912,160.75,0.6220839813374806,82.75,0.5317220543806647,171.0,0.6432748538011696,83.0,0.8795180722891566,97.0,0.865979381443299,0.0,0.023,0.0,0.00805,GREEN,67.0,82.1
Vihiga,Vihiga,2023-05-22,72,60,65,73,158,788,100,118,60.75,0.9876543209876543,665.75,1.1836274877957191,80.5,0.8074534161490683,137.25,1.151183970856102,73.75,0.9898305084745763,145.5,0.8109965635738832,75.0,0.96,88.5,1.1299435028248588,0.037,0.04,0.022,0.033549999999999996,GREEN,31.1,79.5
Vihiga,Vihiga,2023-05-29,71,77,93,68,129,714,87,122,59.0,1.305084745762712,516.5,1.382381413359148,75.25,1.2358803986710964,136.25,0.9467889908256881,66.75,1.0187265917602997,123.5,0.9878542510121457,73.5,0.9659863945578231,96.25,0.9038961038961039,0.221,0.071,0.0,0.1022,GREEN,16.3,80.4
Vihiga,Vihiga,2023-06-05,84,63,86,66,173,1038,82,91,58.75,1.0723404255319149,597.25,1.737965676015069,80.25,1.071651090342679,124.0,1.3951612903225807,63.25,1.0434782608695652,111.25,0.8179775280898877,71.0,1.1830985915492958,92.5,0.8864864864864865,0.182,0.136,0.046,0.1251,GREEN,9.9,80.4
Vihiga,Vihiga,2023-06-12,72,72,103,91,184,665,97,112,62.75,1.1474103585657371,725.75,0.9162934894936273,83.25,1.2372372372372373,140.0,1.3142857142857143,62.75,1.450199203187251,110.25,1.0158730158730158,75.0,0.96,88.25,1.0991501416430596,0.07,0.256,0.021,0.12040000000000001,GREEN,5.3,81.7
Vihiga,Vihiga,2023-06-19,89,71,118,68,177,261,77,124,68.0,1.0441176470588236,801.25,0.3257410296411856,86.75,1.3602305475504324,161.0,1.0993788819875776,74.5,0.912751677852349,110.75,1.1196388261851016,74.75,1.1906354515050168,91.5,0.8415300546448088,0.021,0.129,0.08,0.0765,GREEN,22.5,80.8
Vihiga,Vihiga,2023-06-26,131,87,101,75,133,312,107,109,70.75,1.2296819787985867,669.5,0.46601941747572817,100.0,1.01,165.75,0.8024132730015083,73.25,1.023890784982935,112.25,0.9710467706013363,79.0,1.6582278481012658,85.75,1.2478134110787171,0.109,0.008,0.206,0.10274999999999998,GREEN,18.6,80.5
Vihiga,Vihiga,2023-07-03,104,63,124,80,161,266,117,181,73.25,0.8600682593856656,569.0,0.46748681898066785,102.0,1.2156862745098038,166.75,0.9655172413793104,75.0,1.0666666666666667,109.0,1.6605504587155964,94.0,1.1063829787234043,90.75,1.2892561983471074,0.0,0.077,0.251,0.10225,GREEN,14.5,80.9
Vihiga,Vihiga,2023-07-10,123,68,120,97,142,248,135,205,73.25,0.9283276450511946,376.0,0.6595744680851063,111.5,1.0762331838565022,163.75,0.867175572519084,78.5,1.2356687898089171,131.5,1.55893536121673,99.0,1.2424242424242424,99.5,1.35678391959799,0.0,0.077,0.269,0.10765000000000001,GREEN,12.6,77.9
Vihiga,Vihiga,2023-07-17,136,56,57,57,146,156,161,657,72.25,0.7750865051903114,271.75,0.5740570377184913,115.75,0.4924406047516199,153.25,0.9526916802610114,80.0,0.7125,154.75,4.245557350565428,111.75,1.2170022371364653,109.0,1.4770642201834863,0.0,0.0,0.934,0.2802,AMBER,12.7,82.0
Vihiga,Vihiga,2023-07-24,166,40,65,50,122,181,141,498,68.5,0.583941605839416,245.5,0.7372708757637475,100.5,0.6467661691542289,145.5,0.8384879725085911,77.25,0.6472491909385113,288.0,1.7291666666666667,123.5,1.3441295546558705,130.0,1.0846153846153845,0.0,0.0,0.295,0.0885,GREEN,18.4,80.7
Vihiga,Vihiga,2023-07-31,127,61,86,71,150,214,147,488,56.75,1.0748898678414096,212.75,1.0058754406580495,91.5,0.9398907103825137,142.75,1.0507880910683012,71.0,1.0,385.25,1.2667099286177808,132.25,0.9603024574669187,138.5,1.0613718411552346,0.037,0.014,0.081,0.04214999999999999,GREEN,14.3,81.5
Vihiga,Vihiga,2023-08-07,106,62,114,59,146,243,132,498,56.25,1.1022222222222222,199.75,1.216520650813517,82.0,1.3902439024390243,140.0,1.042857142857143,68.75,0.8581818181818182,462.0,1.077922077922078,138.0,0.7681159420289855,146.0,0.9041095890410958,0.092,0.122,0.021,0.0812,GREEN,10.3,82.5
Vihiga,Vihiga,2023-08-14,88,78,100,86,192,233,156,447,54.75,1.4246575342465753,198.5,1.1738035264483626,80.5,1.2422360248447204,141.0,1.3617021276595744,59.25,1.4514767932489452,535.25,0.8351237739374124,133.75,0.6579439252336449,145.25,1.0740103270223753,0.236,0.27,0.012,0.18069999999999997,AMBER,11.4,80.6
Vihiga,Vihiga,2023-08-21,93,69,113,100,144,292,116,403,60.25,1.1452282157676348,217.75,1.340987370838117,91.25,1.2383561643835617,152.5,0.9442622950819672,66.5,1.5037593984962405,482.75,0.8348006214396686,121.75,0.7638603696098563,144.0,0.8055555555555556,0.137,0.185,0.0,0.1127,GREEN,18.9,79.3
Vihiga,Vihiga,2023-08-28,72,68,95,82,140,273,94,117,67.5,1.0074074074074073,245.5,1.1120162932790223,103.25,0.9200968523002422,158.0,0.8860759493670886,79.0,1.0379746835443038,459.0,0.2549019607843137,103.5,0.6956521739130435,137.75,0.6823956442831216,0.026,0.009,0.0,0.012249999999999999,GREEN,15.0,81.2
Vihiga,Vihiga,2023-09-04,100,82,87,98,122,209,100,103,69.25,1.184115523465704,260.25,0.803073967339097,105.5,0.8246445497630331,155.5,0.7845659163987139,81.75,1.198776758409786,366.25,0.2812286689419795,89.75,1.1142061281337048,124.5,0.8032128514056225,0.087,0.046,0.029,0.055249999999999994,GREEN,22.6,78.9
Vihiga,Vihiga,2023-09-11,97,74,130,84,165,257,83,124,74.25,0.9966329966329966,251.75,1.0208540218470705,98.75,1.3164556962025316,149.5,1.1036789297658862,91.5,0.9180327868852459,267.5,0.4635514018691589,88.25,1.0991501416430596,116.5,0.7124463519313304,0.004,0.117,0.025,0.04985,GREEN,15.6,81.6
Vihiga,Vihiga,2023-09-18,65,63,71,65,144,224,103,88,73.25,0.8600682593856656,257.75,0.8690591658583899,106.25,0.668235294117647,142.75,1.0087565674255692,91.0,0.7142857142857143,186.75,0.47121820615796517,90.5,0.7182320441988951,98.25,1.0483460559796438,0.0,0.002,0.008,0.0031,GREEN,10.4,79.7
Vihiga,Vihiga,2023-09-25,69,90,115,62,439,222,96,105,71.75,1.254355400696864,240.75,0.9221183800623053,95.75,1.2010443864229765,142.75,3.075306479859895,82.25,0.7537993920972644,108.0,0.9722222222222222,83.5,0.8263473053892215,95.0,1.0105263157894737,0.121,0.61,0.002,0.25645,AMBER,24.7,81.7
Vihiga,Vihiga,2023-10-02,78,92,80,148,299,100,70,130,77.25,1.190938511326861,228.0,0.43859649122807015,100.75,0.794044665012407,217.5,1.374712643678161,77.25,1.9158576051779934,105.0,1.2380952380952381,82.75,0.9425981873111783,95.5,0.7329842931937173,0.091,0.314,0.063,0.16065,AMBER,53.3,82.1
Vihiga,Vihiga,2023-10-09,93,79,94,183,409,198,72,85,79.75,0.9905956112852664,200.75,0.9863013698630136,99.0,0.9494949494949495,261.75,1.5625596943648519,89.75,2.0389972144846795,111.75,0.7606263982102909,77.25,1.203883495145631,88.0,0.8181818181818182,0.0,0.392,0.051,0.1525,AMBER,78.8,84.0
Vihiga,Vihiga,2023-10-16,78,94,106,217,1148,190,83,94,81.0,1.1604938271604939,186.0,1.021505376344086,90.0,1.1777777777777778,322.75,3.5569326103795507,114.5,1.8951965065502183,102.0,0.9215686274509803,76.25,1.022950819672131,85.25,0.9736070381231672,0.081,0.941,0.006,0.3595,AMBER,104.7,83.9
Vihiga,Vihiga,2023-10-23,70,147,103,253,1008,272,73,116,88.75,1.656338028169014,177.5,1.532394366197183,98.75,1.0430379746835443,573.75,1.7568627450980392,152.5,1.659016393442623,103.5,1.1207729468599035,79.5,0.8805031446540881,80.25,0.9096573208722741,0.418,0.368,0.032,0.2847,AMBER,126.6,81.8
Vihiga,Vihiga,2023-10-30,141,156,120,265,1242,294,88,111,103.0,1.5145631067961165,190.0,1.5473684210526315,95.75,1.2532637075718016,716.0,1.73463687150838,200.25,1.32334581772784,106.25,1.0447058823529412,79.75,1.7680250783699059,74.5,1.1812080536912752,0.354,0.343,0.234,0.31415,AMBER,144.4,84.7
Vihiga,Vihiga,2023-11-06,129,80,112,159,505,281,77,91,119.0,0.6722689075630253,238.5,1.178197064989518,105.75,1.0591016548463357,951.75,0.5306015235093249,229.5,0.6928104575163399,101.5,0.896551724137931,95.5,1.350785340314136,79.0,0.9746835443037974,0.036,0.017,0.088,0.04494999999999999,GREEN,145.4,85.0
Vihiga,Vihiga,2023-11-13,189,71,122,84,351,312,109,120,119.25,0.5953878406708596,259.25,1.2034715525554485,110.25,1.1065759637188208,975.75,0.35972328977709456,223.5,0.37583892617449666,103.0,1.1650485436893203,104.5,1.8086124401913874,80.25,1.3582554517133956,0.041,0.03,0.306,0.11664999999999999,GREEN,158.3,83.4
Vihiga,Vihiga,2023-11-20,180,74,106,62,409,211,156,122,113.5,0.6519823788546255,289.75,0.728213977566868,114.25,0.9277899343544858,776.5,0.5267224726336124,190.25,0.32588699080157685,109.5,1.1141552511415524,132.25,1.3610586011342154,86.75,1.798270893371758,0.0,0.0,0.254,0.0762,GREEN,135.3,87.2
Vihiga,Vihiga,2023-11-27,206,77,84,70,146,267,141,189,95.25,0.8083989501312336,274.5,0.9726775956284153,115.0,0.7304347826086957,626.75,0.23294774631033108,142.5,0.49122807017543857,111.0,1.7027027027027026,159.75,1.2895148669796557,107.5,1.3116279069767443,0.0,0.0,0.312,0.0936,GREEN,128.9,84.4
Vihiga,Vihiga,2023-12-04,279,70,74,63,117,171,145,168,75.5,0.9271523178807947,267.75,0.6386554621848739,106.0,0.6981132075471698,352.75,0.3316796598157335,93.75,0.672,130.5,1.2873563218390804,176.0,1.5852272727272727,120.75,1.2008281573498965,0.0,0.0,0.256,0.0768,GREEN,104.5,84.8
Vihiga,Vihiga,2023-12-11,116,30,61,62,92,115,291,226,73.0,0.410958904109589,240.25,0.4786680541103018,96.5,0.6321243523316062,255.75,0.3597262952101662,69.75,0.8888888888888888,149.75,1.5091819699499165,213.5,0.5433255269320844,137.75,2.1125226860254083,0.0,0.0,0.321,0.0963,GREEN,63.9,82.0
Vihiga,Vihiga,2023-12-18,100,48,98,64,117,184,241,177,62.75,0.7649402390438247,191.0,0.9633507853403142,81.25,1.2061538461538461,191.0,0.612565445026178,64.25,0.9961089494163424,176.25,1.004255319148936,195.25,0.5121638924455826,183.25,1.315143246930423,0.0,0.058,0.054,0.0365,GREEN,36.8,78.8
Vihiga,Vihiga,2023-12-25,122,57,88,143,164,157,285,159,56.25,1.0133333333333334,184.25,0.8521031207598372,79.25,1.110410094637224,118.0,1.3898305084745763,64.75,2.2084942084942085,190.0,0.8368421052631579,175.25,0.6961483594864479,204.5,1.3936430317848412,0.006,0.417,0.066,0.16785,AMBER,6.8,79.7
Vihiga,Vihiga,2024-01-01,73,64,61,135,108,199,174,100,51.25,1.248780487804878,156.75,1.2695374800637957,80.25,0.7601246105919003,122.5,0.8816326530612245,83.0,1.6265060240963856,182.5,0.547945205479452,154.25,0.473257698541329,240.5,0.7234927234927235,0.172,0.146,0.0,0.11129999999999998,GREEN,23.5,79.1
Vihiga,Vihiga,2024-01-08,83,38,103,162,149,220,163,101,49.75,0.7638190954773869,163.75,1.3435114503816794,77.0,1.3376623376623376,120.25,1.2390852390852392,101.0,1.603960396039604,165.5,0.6102719033232629,102.75,0.8077858880778589,247.75,0.6579212916246215,0.069,0.3,0.0,0.12915,GREEN,15.0,78.7
Vihiga,Vihiga,2024-01-15,81,74,131,148,200,307,165,107,51.75,1.429951690821256,190.0,1.6157894736842104,87.5,1.497142857142857,134.5,1.486988847583643,126.0,1.1746031746031746,134.25,0.7970204841713222,94.5,0.8571428571428571,215.75,0.764774044032445,0.327,0.311,0.0,0.2233,AMBER,8.4,79.3
Vihiga,Vihiga,2024-01-22,128,71,126,162,201,305,119,145,58.25,1.2188841201716738,220.75,1.3816534541336354,95.75,1.3159268929503916,155.25,1.2946859903381642,147.0,1.1020408163265305,116.75,1.2419700214132763,89.75,1.426183844011142,196.75,0.6048284625158831,0.18,0.192,0.171,0.1815,AMBER,8.5,78.9
Vihiga,Vihiga,2024-01-29,128,95,105,163,177,225,104,100,61.75,1.5384615384615385,257.75,0.8729388942774006,105.25,0.997624703087886,164.5,1.0759878419452888,151.75,1.0741350906095553,113.25,0.8830022075055187,91.25,1.4027397260273973,155.25,0.6698872785829307,0.256,0.038,0.101,0.13319999999999999,GREEN,14.0,82.3
Vihiga,Vihiga,2024-02-05,140,91,86,78,236,243,147,122,69.5,1.3093525179856116,264.25,0.9195837275307474,116.25,0.7397849462365591,181.75,1.2984869325997248,158.75,0.49133858267716535,113.25,1.0772626931567328,105.0,1.3333333333333333,137.75,1.0671506352087115,0.147,0.08,0.115,0.11395,GREEN,12.4,80.6
Vihiga,Vihiga,2024-02-12,184,73,105,71,229,279,139,150,82.75,0.8821752265861027,270.0,1.0333333333333334,112.0,0.9375,203.5,1.1253071253071254,137.75,0.515426497277677,118.5,1.2658227848101267,119.25,1.5429769392033543,133.75,1.0392523364485982,0.007,0.033,0.213,0.0779,GREEN,26.6,79.7
Vihiga,Vihiga,2024-02-19,229,47,95,48,474,258,111,191,82.5,0.5696969696969697,263.0,0.9809885931558935,105.5,0.9004739336492891,210.75,2.2491103202846974,118.5,0.4050632911392405,129.25,1.4777562862669245,145.0,1.5793103448275863,127.25,0.8722986247544204,0.0,0.333,0.272,0.19815,AMBER,7.8,79.9
Vihiga,Vihiga,2024-02-26,183,47,73,54,261,227,146,138,76.5,0.6143790849673203,251.25,0.9034825870646767,97.75,0.7468030690537084,279.0,0.9354838709677419,90.0,0.6,140.75,0.9804618117229129,170.25,1.0748898678414096,125.25,1.1656686626746506,0.0,0.0,0.046,0.0138,GREEN,12.5,81.0
Vihiga,Vihiga,2024-03-04,131,37,78,40,396,177,115,191,64.5,0.5736434108527132,251.75,0.7030784508440914,89.75,0.8690807799442897,300.0,1.32,62.75,0.6374501992031872,150.25,1.2712146422628952,184.0,0.7119565217391305,135.75,0.8471454880294659,0.0,0.085,0.072,0.05134999999999999,GREEN,47.2,81.6
Vihiga,Vihiga,2024-03-11,148,41,109,76,272,189,164,153,51.0,0.803921568627451,235.25,0.8034006376195537,87.75,1.2421652421652423,340.0,0.8,53.25,1.4272300469483568,167.5,0.9134328358208955,181.75,0.8143053645116919,127.75,1.283757338551859,0.0,0.168,0.047,0.07289999999999999,GREEN,71.0,83.5
Vihiga,Vihiga,2024-03-18,130,72,101,75,577,242,158,178,43.0,1.6744186046511629,212.75,1.137485311398355,88.75,1.1380281690140845,350.75,1.6450463292943691,54.5,1.3761467889908257,168.25,1.0579494799405647,172.75,0.7525325615050651,134.0,1.1791044776119404,0.348,0.299,0.045,0.23995,AMBER,108.5,86.1
Vihiga,Vihiga,2024-03-25,130,54,110,79,603,310,111,137,49.25,1.0964467005076142,208.75,1.4850299401197604,90.25,1.2188365650969528,376.5,1.6015936254980079,61.25,1.2897959183673469,165.0,0.8303030303030303,148.0,0.8783783783783784,145.75,0.7615780445969125,0.143,0.29,0.0,0.15155,AMBER,130.7,85.7
Vihiga,Vihiga,2024-04-01,86,96,311,76,239,266,100,84,51.0,1.8823529411764706,229.5,1.159041394335512,99.5,3.1256281407035176,462.0,0.5173160173160173,67.5,1.125925925925926,164.75,0.5098634294385432,134.75,0.6382189239332097,137.0,0.7299270072992701,0.451,0.632,0.0,0.37905,AMBER,146.7,84.5
Vihiga,Vihiga,2024-04-08,56,98,446,87,199,301,93,111,65.75,1.4904942965779469,251.75,1.195630585898709,157.75,2.827258320126783,422.75,0.47072738024837374,76.5,1.1372549019607843,138.0,0.8043478260869565,123.5,0.4534412955465587,133.25,0.6979362101313321,0.272,0.55,0.0,0.2877,AMBER,154.6,86.4
Vihiga,Vihiga,2024-04-15,79,70,358,74,178,265,75,111,80.0,0.875,279.75,0.9472743521000894,242.0,1.4793388429752066,404.5,0.4400494437577256,79.25,0.9337539432176656,127.5,0.8705882352941177,100.5,0.7860696517412935,115.5,0.6493506493506493,0.0,0.136,0.0,0.0476,GREEN,177.0,88.0
Vihiga,Vihiga,2024-04-22,81,73,312,82,166,238,74,96,79.5,0.9182389937106918,285.5,0.8336252189141856,306.25,1.0187755102040816,304.75,0.5447087776866284,79.0,1.0379746835443038,110.75,0.8668171557562077,87.75,0.9230769230769231,94.75,0.7810026385224275,0.0,0.014,0.0,0.0049,GREEN,154.6,85.4
Vihiga,Vihiga,2024-04-29,93,60,315,76,149,231,108,95,84.25,0.712166172106825,267.5,0.8635514018691589,356.75,0.8829712683952348,195.5,0.7621483375959079,79.75,0.9529780564263323,100.5,0.945273631840796,75.5,1.2317880794701987,85.5,1.263157894736842,0.0,0.0,0.102,0.030599999999999995,GREEN,125.8,86.9
Vihiga,Vihiga,2024-05-06,91,58,292,56,163,172,93,84,75.25,0.770764119601329,258.75,0.6647342995169082,357.75,0.8162124388539483,173.0,0.9421965317919075,79.75,0.7021943573667712,103.25,0.8135593220338984,77.25,1.1779935275080906,87.5,1.062857142857143,0.0,0.0,0.055,0.0165,GREEN,108.8,82.2
Vihiga,Vihiga,2024-05-13,83,48,74,47,133,147,83,117,65.25,0.735632183908046,226.5,0.6490066225165563,319.25,0.2317932654659358,164.0,0.8109756097560976,72.0,0.6527777777777778,96.5,1.2124352331606219,86.0,0.9651162790697675,87.5,0.9485714285714286,0.0,0.0,0.057,0.0171,GREEN,74.8,84.7
Vihiga,Vihiga,2024-05-20,86,53,101,73,145,162,68,119,59.75,0.8870292887029289,197.0,0.8223350253807107,248.25,0.4068479355488419,152.75,0.9492635024549918,65.25,1.1187739463601531,98.0,1.2142857142857142,87.0,0.9885057471264368,89.5,0.7597765363128491,0.0,0.028,0.057,0.0269,GREEN,47.6,80.6
Vihiga,Vihiga,2024-05-27,75,65,103,72,145,223,103,91,54.75,1.187214611872146,178.0,1.252808988764045,195.5,0.5268542199488491,147.5,0.9830508474576272,63.0,1.1428571428571428,103.75,0.8771084337349397,88.25,0.8498583569405099,88.0,1.1704545454545454,0.139,0.033,0.028,0.0686,GREEN,9.7,78.3
Vihiga,Vihiga,2024-06-03,63,63,102,71,792,277,82,96,56.0,1.125,176.0,1.5738636363636365,142.5,0.7157894736842105,146.5,5.406143344709897,62.0,1.1451612903225807,102.75,0.9343065693430657,83.75,0.7522388059701492,86.75,0.9452449567723343,0.174,0.834,0.0,0.3528,AMBER,9.0,80.1
Vihiga,Vihiga,2024-06-10,78,79,120,80,683,254,116,104,57.25,1.3799126637554586,202.25,1.2558714462299134,95.0,1.263157894736842,303.75,2.248559670781893,65.75,1.2167300380228137,105.75,0.983451536643026,76.75,1.01628664495114,84.0,1.380952380952381,0.232,0.458,0.068,0.2619,AMBER,20.0,79.9
Vihiga,Vihiga,2024-06-17,88,78,124,73,465,285,103,141,65.0,1.2,229.0,1.244541484716157,106.5,1.164319248826291,441.25,1.0538243626062322,74.0,0.9864864864864865,102.5,1.3756097560975609,75.5,1.1655629139072847,92.25,1.1165311653116532,0.144,0.061,0.161,0.12004999999999999,GREEN,14.3,80.1
Vihiga,Vihiga,2024-06-24,103,64,91,84,554,284,97,138,71.25,0.8982456140350877,259.75,1.093358999037536,112.25,0.8106904231625836,521.25,1.0628297362110313,74.0,1.135135135135135,108.0,1.2777777777777777,76.0,1.355263157894737,101.0,0.9603960396039604,0.019,0.048,0.163,0.07235,GREEN,17.7,80.1
Vihiga,Vihiga,2024-07-01,122,69,125,90,647,277,115,127,71.0,0.971830985915493,275.0,1.0072727272727273,109.25,1.1441647597254005,623.5,1.037690457097033,77.0,1.1688311688311688,119.75,1.0605427974947808,83.0,1.4698795180722892,99.5,1.1557788944723617,0.001,0.09,0.16,0.07985,GREEN,6.3,79.7
Vihiga,Vihiga,2024-07-08,113,58,93,197,455,225,179,172,72.5,0.8,275.0,0.8181818181818182,115.0,0.808695652173913,587.25,0.7747977862920392,81.75,2.4097859327217126,127.5,1.3490196078431373,97.75,1.156010230179028,107.75,1.6612529002320187,0.0,0.329,0.242,0.18775,AMBER,8.9,79.5
Vihiga,Vihiga,2024-07-15,123,46,82,235,150,223,150,139,67.25,0.6840148698884758,267.75,0.8328664799253035,108.25,0.7575057736720554,530.25,0.2828854314002829,111.0,2.1171171171171173,144.5,0.9619377162629758,106.5,1.1549295774647887,123.5,1.214574898785425,0.0,0.261,0.074,0.11355,GREEN,15.3,79.4
Vihiga,Vihiga,2024-07-22,428,33,80,155,137,103,143,198,59.25,0.5569620253164557,252.25,0.40832507433102083,97.75,0.8184143222506394,451.5,0.3034330011074197,151.5,1.023102310231023,144.0,1.375,115.25,3.713665943600868,135.25,1.057301293900185,0.0,0.005,0.788,0.23815,AMBER,12.6,77.6
Vihiga,Vihiga,2024-07-29,359,52,95,179,70,276,152,219,51.5,1.0097087378640777,207.0,1.3333333333333333,95.0,1.0,347.25,0.2015838732901368,169.25,1.0576070901033974,159.0,1.3773584905660377,196.5,1.826972010178117,146.75,1.0357751277683134,0.071,0.013,0.313,0.12329999999999999,GREEN,3.9,80.1
Vihiga,Vihiga,2024-08-05,339,54,87,171,160,199,131,206,47.25,1.1428571428571428,206.75,0.9625151148730351,87.5,0.9942857142857143,203.0,0.7881773399014779,191.5,0.8929503916449086,182.0,1.1318681318681318,255.75,1.3255131964809383,156.0,0.8397435897435898,0.068,0.0,0.117,0.0589,GREEN,19.5,79.3
Vihiga,Vihiga,2024-08-12,346,64,120,209,176,275,133,165,46.25,1.3837837837837839,200.25,1.373283395755306,86.0,1.3953488372093024,129.25,1.3617021276595744,185.0,1.1297297297297297,190.5,0.8661417322834646,312.25,1.1080864691753403,144.0,0.9236111111111112,0.257,0.239,0.027,0.18169999999999997,AMBER,14.1,80.3
Vihiga,Vihiga,2024-08-19,318,86,104,75,177,239,109,117,50.75,1.6945812807881773,213.25,1.1207502930832356,95.5,1.0890052356020943,135.75,1.3038674033149171,178.5,0.42016806722689076,197.0,0.5939086294416244,368.0,0.8641304347826086,139.75,0.7799642218246869,0.354,0.106,0.0,0.16099999999999998,AMBER,18.2,81.9
Vihiga,Vihiga,2024-08-26,228,83,147,58,201,313,103,85,64.0,1.296875,247.25,1.2659251769464106,101.5,1.4482758620689655,145.75,1.379073756432247,158.5,0.3659305993690852,176.75,0.4809052333804809,340.5,0.6696035242290749,131.25,0.7847619047619048,0.194,0.228,0.0,0.1477,GREEN,11.4,77.4
Vihiga,Vihiga,2024-09-02,64,63,99,97,207,290,86,83,71.75,0.8780487804878049,256.5,1.1306042884990253,114.5,0.8646288209606987,178.5,1.1596638655462186,128.25,0.7563352826510721,143.25,0.5794066317626527,307.75,0.20796100731112915,119.0,0.7226890756302521,0.026,0.043,0.0,0.024149999999999998,GREEN,16.2,82.5
Vihiga,Vihiga,2024-09-09,195,73,111,74,182,234,79,61,74.0,0.9864864864864865,279.25,0.8379588182632051,117.5,0.9446808510638298,190.25,0.9566360052562418,109.75,0.6742596810933941,112.5,0.5422222222222223,239.0,0.8158995815899581,107.75,0.7331786542923434,0.0,0.0,0.0,0.0,GREEN,18.7,78.5
Vihiga,Vihiga,2024-09-16,226,62,185,65,153,266,86,116,76.25,0.8131147540983606,269.0,0.9888475836431226,115.25,1.6052060737527114,191.75,0.7979139504563233,76.0,0.8552631578947368,86.5,1.3410404624277457,201.25,1.1229813664596273,94.25,0.9124668435013262,0.0,0.171,0.122,0.09645000000000001,GREEN,10.9,79.5
Vihiga,Vihiga,2024-09-23,225,64,246,66,156,187,86,103,70.25,0.9110320284697508,275.75,0.6781504986400725,135.5,1.8154981549815499,185.75,0.8398384925975774,73.5,0.8979591836734694,86.25,1.1942028985507247,178.25,1.262272089761571,88.5,0.9717514124293786,0.0,0.231,0.117,0.11595,GREEN,12.4,84.5
Vihiga,Vihiga,2024-09-30,227,48,127,58,121,162,90,119,65.5,0.732824427480916,244.25,0.6632548618219037,160.25,0.7925117004680188,174.5,0.6934097421203438,75.5,0.7682119205298014,90.75,1.3112947658402203,177.5,1.2788732394366198,84.25,1.0682492581602374,0.0,0.0,0.164,0.0492,GREEN,42.5,82.3
Vihiga,Vihiga,2024-10-07,236,79,199,61,137,165,100,127,61.75,1.2793522267206479,212.25,0.7773851590106007,167.25,1.1898355754857997,153.0,0.8954248366013072,65.75,0.9277566539923955,99.75,1.2731829573934836,218.25,1.0813287514318441,85.25,1.1730205278592376,0.133,0.054,0.122,0.10205,GREEN,73.9,82.7
Vihiga,Vihiga,2024-10-14,219,139,187,73,130,228,99,107,63.25,2.197628458498024,195.0,1.1692307692307693,189.25,0.988110964332893,141.75,0.9171075837742504,62.5,1.168,116.25,0.9204301075268817,228.5,0.9584245076586433,90.5,1.0939226519337018,0.603,0.039,0.016,0.22949999999999998,AMBER,96.7,83.6
